"Year","Date","Primary.Type","Location.Description","DISTRICT","Latitude","Longitude","Location","near_bar","near_bar_name","bar_lat","bar_lng","DISTRICT.NAME","distance_range","time","time_cate"
2023,"09/09/2023 02:30:00 AM","ROBBERY","STREET","1",41.880251406,-87.626157171,"(41.880251406, -87.626157171)",144.765638048301,"2 TWENTY 2 TAVERN",41.878949977,-87.626252117,"Central","100~200",2024-04-22 02:30:00,"nighttime"
2023,"09/09/2023 05:40:00 PM","CRIMINAL DAMAGE","STREET","5",41.68982596,-87.626265953,"(41.68982596, -87.626265953)",289.960128193362,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","200~300",2024-04-22 17:40:00,"daytime"
2023,"09/09/2023 03:27:00 AM","ROBBERY","STREET","4",41.72599933,-87.550156509,"(41.72599933, -87.550156509)",103.669141699132,"ROMA'S REST",41.726723094,-87.550943262,"South Chicago","100~200",2024-04-22 03:27:00,"nighttime"
2023,"09/09/2023 04:05:00 PM","CRIMINAL DAMAGE","STREET","4",41.747236315,-87.557667183,"(41.747236315, -87.557667183)",405.484611518072,"ANTHONY S BLUE VISTA",41.748228461,-87.552975707,"South Chicago","400~500",2024-04-22 16:05:00,"daytime"
2023,"09/09/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.763645146,-87.561435578,"(41.763645146, -87.561435578)",271.790555551871,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","200~300",2024-04-22 10:00:00,"daytime"
2023,"09/09/2023 04:00:00 AM","BATTERY","SIDEWALK","1",41.888045958,-87.625413826,"(41.888045958, -87.625413826)",306.025832837587,"GOVNOR'S PUB",41.88594379,-87.627797324,"Central","300~400",2024-04-22 04:00:00,"nighttime"
2023,"09/09/2023 05:19:00 AM","ASSAULT","SIDEWALK","5",41.712359904,-87.62009309,"(41.712359904, -87.62009309)",689.232191028832,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","500~1000",2024-04-22 05:19:00,"nighttime"
2023,"09/09/2023 09:30:00 PM","BATTERY","STREET","4",41.703941047,-87.564457187,"(41.703941047, -87.564457187)",339.42338696217,"JUAN & TINA'S",41.702669123,-87.560749255,"South Chicago","300~400",2024-04-22 21:30:00,"nighttime"
2023,"09/09/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.76532588,-87.601890213,"(41.76532588, -87.601890213)",184.581606782255,"SPITZ DINER & LOUNGE",41.764934077,-87.604047378,"Grand Crossing","100~200",2024-04-22 10:00:00,"daytime"
2023,"09/09/2023 12:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.863396401,-87.625737199,"(41.863396401, -87.625737199)",142.35955958631,"SQUARE ONE LOUNGE",41.864001544,-87.624225729,"Central","100~200",2024-04-22 12:00:00,"daytime"
2023,"09/09/2023 07:00:00 PM","ASSAULT","ALLEY","3",41.768054998,-87.569201619,"(41.768054998, -87.569201619)",496.313218081773,"EXCHANGE TAP",41.76484807,-87.565045139,"Grand Crossing","400~500",2024-04-22 19:00:00,"nighttime"
2023,"09/09/2023 10:30:00 AM","CRIMINAL DAMAGE","STREET","4",41.728759045,-87.587955427,"(41.728759045, -87.587955427)",411.188505213923,"FAMILY DEN",41.732049135,-87.585689499,"South Chicago","400~500",2024-04-22 10:30:00,"daytime"
2023,"09/09/2023 08:35:00 PM","BATTERY","STREET","2",41.794258384,-87.583925881,"(41.794258384, -87.583925881)",202.394617316908,"COVE LOUNGE",41.795358147,-87.581984286,"Wentworth","200~300",2024-04-22 20:35:00,"nighttime"
2023,"09/09/2023 09:00:00 PM","ASSAULT","STREET","4",41.728684931,-87.587952621,"(41.728684931, -87.587952621)",418.41598198974,"FAMILY DEN",41.732049135,-87.585689499,"South Chicago","400~500",2024-04-22 21:00:00,"nighttime"
2023,"09/09/2023 05:30:00 PM","CRIMINAL DAMAGE","STREET","5",41.702360814,-87.626956247,"(41.702360814, -87.626956247)",741.739697603783,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","500~1000",2024-04-22 17:30:00,"daytime"
2023,"09/09/2023 12:30:00 PM","BATTERY","SIDEWALK","1",41.882941294,-87.625352665,"(41.882941294, -87.625352665)",197.601450391688,"BAR MILLENIUM",41.884540111,-87.624308522,"Central","100~200",2024-04-22 12:30:00,"daytime"
2023,"09/09/2023 03:15:00 AM","ASSAULT","STREET","1",41.850170517,-87.628198985,"(41.850170517, -87.628198985)",258.530708687757,"ROADSIDE ALL IN ONE",41.848085749,-87.626814476,"Central","200~300",2024-04-22 03:15:00,"nighttime"
2023,"09/09/2023 05:32:00 PM","CRIMINAL DAMAGE","STREET","3",41.760540648,-87.591744143,"(41.760540648, -87.591744143)",419.840861380438,"CLUB ESCAPE",41.758864314,-87.587219247,"Grand Crossing","400~500",2024-04-22 17:32:00,"daytime"
2023,"09/09/2023 09:52:00 AM","SEX OFFENSE","STREET","5",41.675389314,-87.615849016,"(41.675389314, -87.615849016)",1419.85317872444,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","1000~1500",2024-04-22 09:52:00,"daytime"
2023,"09/09/2023 01:23:00 PM","CRIMINAL DAMAGE","STREET","4",41.707759821,-87.535282115,"(41.707759821, -87.535282115)",243.513158118892,"WILMA'S TAVERN",41.706711291,-87.537851643,"South Chicago","200~300",2024-04-22 13:23:00,"daytime"
2023,"09/09/2023 01:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.821655972,-87.604632062,"(41.821655972, -87.604632062)",1066.37712745843,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","1000~1500",2024-04-22 13:00:00,"daytime"
2023,"09/01/2023 01:00:00 AM","CRIMINAL DAMAGE","STREET","5",41.668212244,-87.625931543,"(41.668212244, -87.625931543)",1320.09868300433,"MEMORY LANE",41.670394428,-87.64151373,"Calumet","1000~1500",2024-04-22 01:00:00,"nighttime"
2023,"09/09/2023 02:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.805286869,-87.616484885,"(41.805286869, -87.616484885)",485.000602431434,"TAC'S COCKTAIL LOUNGE",41.801566341,-87.61953994,"Wentworth","400~500",2024-04-22 02:00:00,"nighttime"
2023,"09/09/2023 09:15:00 AM","CRIMINAL DAMAGE","STREET","2",41.808682769,-87.630898966,"(41.808682769, -87.630898966)",724.732425720401,"NEW 113 CLUB",41.809186854,-87.622203627,"Wentworth","500~1000",2024-04-22 09:15:00,"daytime"
2023,"09/09/2023 12:45:00 PM","ASSAULT","SIDEWALK","4",41.718492086,-87.569082117,"(41.718492086, -87.569082117)",878.180807868257,"ROYAL LOUNGE",41.714581314,-87.559910506,"South Chicago","500~1000",2024-04-22 12:45:00,"daytime"
2023,"09/09/2023 03:15:00 AM","ASSAULT","STREET","1",41.846245862,-87.628139319,"(41.846245862, -87.628139319)",103.490984899027,"CHICAGO SOUTH LOOP HOTEL, LLC",41.845468162,-87.62745299,"Central","100~200",2024-04-22 03:15:00,"nighttime"
2023,"09/09/2023 09:00:00 PM","ROBBERY","STREET","5",41.701380597,-87.613608366,"(41.701380597, -87.613608366)",693.77703864798,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","500~1000",2024-04-22 21:00:00,"nighttime"
2023,"07/27/2023 11:14:00 PM","BATTERY","SIDEWALK","5",41.677830552,-87.620503762,"(41.677830552, -87.620503762)",970.406603876631,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","500~1000",2024-04-22 23:14:00,"nighttime"
2023,"09/10/2023 03:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.765188376,-87.581859691,"(41.765188376, -87.581859691)",506.497395552487,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","500~1000",2024-04-22 03:00:00,"nighttime"
2023,"09/10/2023 11:35:00 PM","ROBBERY","ALLEY","4",41.715285614,-87.568914995,"(41.715285614, -87.568914995)",753.421075936432,"ROYAL LOUNGE",41.714581314,-87.559910506,"South Chicago","500~1000",2024-04-22 23:35:00,"nighttime"
2023,"09/10/2023 03:00:00 PM","ASSAULT","STREET","4",41.750572455,-87.587365976,"(41.750572455, -87.587365976)",672.461168224232,"LOOK IT OVER LOUNGE",41.7515355,-87.595348139,"South Chicago","500~1000",2024-04-22 15:00:00,"daytime"
2023,"09/10/2023 10:10:00 AM","ROBBERY","STREET","2",41.821553176,-87.603569294,"(41.821553176, -87.603569294)",1136.46972386569,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","1000~1500",2024-04-22 10:10:00,"daytime"
2023,"09/10/2023 08:30:00 AM","ROBBERY","STREET","3",41.759327126,-87.586154041,"(41.759327126, -87.586154041)",102.419234168149,"CLUB ESCAPE",41.758864314,-87.587219247,"Grand Crossing","100~200",2024-04-22 08:30:00,"daytime"
2023,"09/10/2023 10:50:00 PM","CRIMINAL DAMAGE","STREET","2",41.797538646,-87.590393573,"(41.797538646, -87.590393573)",400.007834936467,"THE FALCON",41.799469658,-87.586330988,"Wentworth","400~500",2024-04-22 22:50:00,"nighttime"
2023,"09/10/2023 05:58:00 AM","CRIMINAL DAMAGE","STREET","5",41.676995279,-87.631040625,"(41.676995279, -87.631040625)",779.141072387319,"BIG CHIEF LOUNGE",41.677940978,-87.640312258,"Calumet","500~1000",2024-04-22 05:58:00,"nighttime"
2023,"09/10/2023 06:50:00 PM","CRIMINAL DAMAGE","STREET","3",41.763086282,-87.618417304,"(41.763086282, -87.618417304)",347.462463961515,"JACKSON'S LOUNGE",41.765798533,-87.616335065,"Grand Crossing","300~400",2024-04-22 18:50:00,"nighttime"
2023,"09/10/2023 08:00:00 PM","CRIMINAL DAMAGE","STREET","5",41.688677465,-87.607123244,"(41.688677465, -87.607123244)",72.5237092555631,"PULLMAN'S PUB",41.689064775,-87.607824578,"Calumet","60~80",2024-04-22 20:00:00,"nighttime"
2023,"09/10/2023 01:06:00 PM","BATTERY","STREET","2",41.790752055,-87.625601621,"(41.790752055, -87.625601621)",386.695552322024,"KITTY'S FRIENDLY LOUNGE",41.79060349,-87.630249543,"Wentworth","300~400",2024-04-22 13:06:00,"daytime"
2023,"09/10/2023 02:05:00 PM","ASSAULT","STREET","5",41.69733141,-87.614715399,"(41.69733141, -87.614715399)",499.949338837523,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","400~500",2024-04-22 14:05:00,"daytime"
2023,"09/10/2023 08:56:00 PM","ASSAULT","STREET","4",41.722013736,-87.552450367,"(41.722013736, -87.552450367)",140.002310377383,"4TH DISTRICT",41.722876499,-87.551223716,"South Chicago","100~200",2024-04-22 20:56:00,"nighttime"
2023,"09/10/2023 07:30:00 PM","ASSAULT","STREET","1",41.881465939,-87.627752187,"(41.881465939, -87.627752187)",171.342908653836,"TRATTORIA #10",41.882215698,-87.629556254,"Central","100~200",2024-04-22 19:30:00,"nighttime"
2023,"09/10/2023 05:41:00 AM","ASSAULT","STREET","4",41.735162876,-87.54578418,"(41.735162876, -87.54578418)",246.992371545295,"R & C LOUNGE INC",41.734149511,-87.543141478,"South Chicago","200~300",2024-04-22 05:41:00,"nighttime"
2023,"09/10/2023 05:50:00 PM","BATTERY","STREET","4",41.755351543,-87.567124028,"(41.755351543, -87.567124028)",442.93586117747,"LEISURE LIFE LOUNGE",41.751863534,-87.564542243,"South Chicago","400~500",2024-04-22 17:50:00,"daytime"
2023,"09/10/2023 08:00:00 PM","ROBBERY","STREET","1",41.886819058,-87.634336789,"(41.886819058, -87.634336789)",133.325494200883,"WET",41.885619564,-87.634275712,"Central","100~200",2024-04-22 20:00:00,"nighttime"
2023,"09/10/2023 01:30:00 PM","BATTERY","STREET","1",41.880691384,-87.631223519,"(41.880691384, -87.631223519)",54.9340449281409,"THE MID DAY CLUB",41.8808097,-87.630580921,"Central","40~60",2024-04-22 13:30:00,"daytime"
2023,"09/10/2023 06:00:00 PM","BATTERY","STREET","1",41.867062226,-87.622546765,"(41.867062226, -87.622546765)",39.4055412588409,"NEMA CHICAGO",41.867397876,-87.622700512,"Central","20~40",2024-04-22 18:00:00,"daytime"
2023,"09/10/2023 10:05:00 AM","ROBBERY","STREET","2",41.828209625,-87.60598503,"(41.828209625, -87.60598503)",1293.24583929873,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","1000~1500",2024-04-22 10:05:00,"daytime"
2023,"09/10/2023 06:37:00 PM","BATTERY","STREET","1",41.857561639,-87.619451045,"(41.857561639, -87.619451045)",406.760876236172,"THE COTTON CLUB",41.858717031,-87.624099555,"Central","400~500",2024-04-22 18:37:00,"nighttime"
2023,"09/10/2023 06:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.719861381,-87.569890055,"(41.719861381, -87.569890055)",1016.65540123333,"ROYAL LOUNGE",41.714581314,-87.559910506,"South Chicago","1000~1500",2024-04-22 18:00:00,"daytime"
2023,"09/10/2023 05:00:00 PM","BATTERY","STREET","1",41.867062226,-87.622546765,"(41.867062226, -87.622546765)",39.4055412588409,"NEMA CHICAGO",41.867397876,-87.622700512,"Central","20~40",2024-04-22 17:00:00,"daytime"
2023,"09/10/2023 09:30:00 AM","ROBBERY","STREET","4",41.755033744,-87.554146583,"(41.755033744, -87.554146583)",340.575726485056,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","300~400",2024-04-22 09:30:00,"daytime"
2023,"09/10/2023 01:40:00 AM","CRIMINAL DAMAGE","STREET","5",41.709963138,-87.628385591,"(41.709963138, -87.628385591)",1157.92789070981,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","1000~1500",2024-04-22 01:40:00,"nighttime"
2023,"09/10/2023 08:30:00 PM","BATTERY","SIDEWALK","2",41.82603063,-87.624857318,"(41.82603063, -87.624857318)",246.638420650933,"TRUTH",41.8238513,-87.62428782,"Wentworth","200~300",2024-04-22 20:30:00,"nighttime"
2023,"09/10/2023 12:30:00 AM","ROBBERY","SIDEWALK","1",41.885569085,-87.636825613,"(41.885569085, -87.636825613)",45.8523217109215,"CAFE BONHOMME",41.885243233,-87.637164794,"Central","40~60",2024-04-22 00:30:00,"nighttime"
2023,"08/25/2023 04:15:00 PM","ROBBERY","STREET","3",41.766321811,-87.567733958,"(41.766321811, -87.567733958)",277.099582582553,"EXCHANGE TAP",41.76484807,-87.565045139,"Grand Crossing","200~300",2024-04-22 16:15:00,"daytime"
2023,"09/11/2023 10:30:00 PM","BATTERY","STREET","1",41.884758049,-87.626254369,"(41.884758049, -87.626254369)",163.309711346993,"BAR MILLENIUM",41.884540111,-87.624308522,"Central","100~200",2024-04-22 22:30:00,"nighttime"
2023,"09/11/2023 10:02:00 PM","ROBBERY","SIDEWALK","2",41.79390537,-87.61676941,"(41.79390537, -87.61676941)",300.52294725326,"THE ODYSSEY 11 LOUNGE",41.7942922,-87.620347916,"Wentworth","300~400",2024-04-22 22:02:00,"nighttime"
2023,"09/11/2023 11:25:00 AM","BATTERY","SIDEWALK","1",41.872894484,-87.627560076,"(41.872894484, -87.627560076)",90.4157887232187,"HOTHOUSE",41.873002552,-87.626480571,"Central","80~100",2024-04-22 11:25:00,"daytime"
2023,"09/11/2023 08:30:00 PM","CRIMINAL DAMAGE","STREET","2",41.796202944,-87.585436155,"(41.796202944, -87.585436155)",301.8565045247,"COVE LOUNGE",41.795358147,-87.581984286,"Wentworth","300~400",2024-04-22 20:30:00,"nighttime"
2023,"09/11/2023 08:00:00 AM","ROBBERY","STREET","2",41.797464076,-87.589048512,"(41.797464076, -87.589048512)",317.227472230352,"THE FALCON",41.799469658,-87.586330988,"Wentworth","300~400",2024-04-22 08:00:00,"daytime"
2023,"09/11/2023 02:08:00 PM","CRIMINAL DAMAGE","ALLEY","3",41.766279886,-87.572162481,"(41.766279886, -87.572162481)",338.623298206197,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","300~400",2024-04-22 14:08:00,"daytime"
2023,"09/11/2023 06:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.86315933,-87.622454163,"(41.86315933, -87.622454163)",158.051225504504,"VICE DISTRICT TAPROOM",41.862573237,-87.62418878,"Central","100~200",2024-04-22 18:00:00,"daytime"
2023,"09/11/2023 08:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.827446233,-87.619026225,"(41.827446233, -87.619026225)",217.018322296724,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","200~300",2024-04-22 20:00:00,"nighttime"
2023,"09/11/2023 11:40:00 AM","ROBBERY","ALLEY","3",41.778201262,-87.599177537,"(41.778201262, -87.599177537)",757.50399145,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","500~1000",2024-04-22 11:40:00,"daytime"
2023,"09/11/2023 11:10:00 AM","BATTERY","STREET","2",41.816180724,-87.616777947,"(41.816180724, -87.616777947)",75.6949895178243,"EDWARDS PARTY LOUNGE",41.816850613,-87.616945459,"Wentworth","60~80",2024-04-22 11:10:00,"daytime"
2023,"09/11/2023 10:55:00 PM","CRIMINAL DAMAGE","ALLEY","5",41.70295094,-87.62697176,"(41.70295094, -87.62697176)",790.677948186165,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","500~1000",2024-04-22 22:55:00,"nighttime"
2023,"09/11/2023 08:15:00 AM","ROBBERY","STREET","2",41.815069422,-87.600271674,"(41.815069422, -87.600271674)",879.29688982888,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","500~1000",2024-04-22 08:15:00,"daytime"
2023,"09/11/2023 10:30:00 PM","BATTERY","STREET","4",41.747431582,-87.584199555,"(41.747431582, -87.584199555)",840.372287691609,"NEW CELEBRITY LOUNGE INC",41.744456862,-87.574910022,"South Chicago","500~1000",2024-04-22 22:30:00,"nighttime"
2023,"09/11/2023 11:25:00 AM","BATTERY","STREET","2",41.826502965,-87.608198422,"(41.826502965, -87.608198422)",1120.72544125226,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","1000~1500",2024-04-22 11:25:00,"daytime"
2023,"09/11/2023 08:45:00 AM","BATTERY","SIDEWALK","1",41.874363721,-87.64308647,"(41.874363721, -87.64308647)",290.48401868549,"Polk Street Pub",41.872112614,-87.641305255,"Central","200~300",2024-04-22 08:45:00,"daytime"
2023,"09/11/2023 02:00:00 PM","ROBBERY","STREET","2",41.802724547,-87.610051023,"(41.802724547, -87.610051023)",773.750145554484,"THE NEW BONANZA LOUNGE",41.809565471,-87.611809951,"Wentworth","500~1000",2024-04-22 14:00:00,"daytime"
2023,"09/11/2023 10:30:00 PM","BATTERY","SIDEWALK","1",41.8789894,-87.629340042,"(41.8789894, -87.629340042)",86.4231313474617,"CARLYN BERGHOFF CATERING, INC.",41.879341939,-87.628411889,"Central","80~100",2024-04-22 22:30:00,"nighttime"
2023,"09/11/2023 10:06:00 AM","BATTERY","SIDEWALK","1",41.885713186,-87.640232043,"(41.885713186, -87.640232043)",259.875252743215,"CAFE BONHOMME",41.885243233,-87.637164794,"Central","200~300",2024-04-22 10:06:00,"daytime"
2023,"09/11/2023 10:00:00 AM","ASSAULT","SIDEWALK","5",41.654129358,-87.605015866,"(41.654129358, -87.605015866)",550.386859795689,"PAUL STROMBECK",41.651314225,-87.610453477,"Calumet","500~1000",2024-04-22 10:00:00,"daytime"
2023,"09/11/2023 06:43:00 AM","HOMICIDE","ALLEY","4",41.737857562,-87.566031303,"(41.737857562, -87.566031303)",128.365649051224,"NEW PHILLIP LOUNGE",41.737321988,-87.564663946,"South Chicago","100~200",2024-04-22 06:43:00,"daytime"
2023,"09/11/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","3",41.783809894,-87.619976429,"(41.783809894, -87.619976429)",101.032906116502,"CLUB JAMICA",41.783720321,-87.618766985,"Grand Crossing","100~200",2024-04-22 22:00:00,"nighttime"
2023,"09/11/2023 05:15:00 AM","ROBBERY","STREET","2",41.799181423,-87.587268259,"(41.799181423, -87.587268259)",84.2191340974372,"THE FALCON",41.799469658,-87.586330988,"Wentworth","80~100",2024-04-22 05:15:00,"nighttime"
2023,"09/11/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.814162811,-87.603994347,"(41.814162811, -87.603994347)",601.976862759009,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","500~1000",2024-04-22 22:00:00,"nighttime"
2023,"09/09/2023 06:07:00 AM","ASSAULT","STREET","3",41.764225888,-87.587028236,"(41.764225888, -87.587028236)",528.682921679935,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","500~1000",2024-04-22 06:07:00,"daytime"
2023,"09/11/2023 08:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.860577635,-87.62566916,"(41.860577635, -87.62566916)",83.6611091210149,"M LOUNGE",41.861320477,-87.625835881,"Central","80~100",2024-04-22 20:00:00,"nighttime"
2023,"09/11/2023 09:30:00 AM","ASSAULT","SIDEWALK","4",41.758556862,-87.558120961,"(41.758556862, -87.558120961)",824.273494522362,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","500~1000",2024-04-22 09:30:00,"daytime"
2023,"09/11/2023 06:30:00 AM","ASSAULT","STREET","4",41.753322863,-87.584087076,"(41.753322863, -87.584087076)",668.335637153839,"CLUB ESCAPE",41.758864314,-87.587219247,"South Chicago","500~1000",2024-04-22 06:30:00,"daytime"
2023,"09/11/2023 02:15:00 PM","BATTERY","ALLEY","5",41.677875467,-87.636327897,"(41.677875467, -87.636327897)",331.846570079428,"BIG CHIEF LOUNGE",41.677940978,-87.640312258,"Calumet","300~400",2024-04-22 14:15:00,"daytime"
2023,"09/11/2023 05:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.828155329,-87.623182789,"(41.828155329, -87.623182789)",137.569774031342,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","100~200",2024-04-22 17:00:00,"daytime"
2023,"09/11/2023 10:30:00 AM","ROBBERY","SIDEWALK","4",41.758267684,-87.590788058,"(41.758267684, -87.590788058)",304.101674374248,"CLUB ESCAPE",41.758864314,-87.587219247,"South Chicago","300~400",2024-04-22 10:30:00,"daytime"
2023,"09/11/2023 12:54:00 PM","ROBBERY","SIDEWALK","3",41.760031702,-87.583517898,"(41.760031702, -87.583517898)",334.005804718369,"CLUB ESCAPE",41.758864314,-87.587219247,"Grand Crossing","300~400",2024-04-22 12:54:00,"daytime"
2023,"08/30/2023 12:58:00 PM","HOMICIDE","STREET","3",41.77405332,-87.604573578,"(41.77405332, -87.604573578)",122.569432814355,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","100~200",2024-04-22 12:58:00,"daytime"
